fecha,NMT,laeq
2025-08-17,31,56.875
2025-08-17,47,49.05
2025-08-17,48,54.175
2025-08-17,50,62.0
2025-08-17,54,54.8
2025-08-17,55,52.475
2025-08-17,86,48.075
2025-08-18,1,62.875
2025-08-18,2,66.44999999999999
2025-08-18,3,58.25
2025-08-18,4,60.775
2025-08-18,5,57.625
2025-08-18,6,65.125
2025-08-18,8,63.5
2025-08-18,10,59.05
2025-08-18,11,64.125
2025-08-18,12,60.525
2025-08-18,13,54.025
2025-08-18,14,61.675
2025-08-18,16,57.175
2025-08-18,17,54.95
2025-08-18,18,52.425
2025-08-18,19,59.3
2025-08-18,20,56.4
2025-08-18,24,45.675
2025-08-18,25,67.25
2025-08-18,26,60.05
2025-08-18,27,56.2
2025-08-18,28,60.725
2025-08-18,29,53.05
2025-08-18,30,55.9
2025-08-18,31,58.3
2025-08-18,47,52.675
2025-08-18,48,55.625
2025-08-18,50,64.25
2025-08-18,54,56.025
2025-08-18,55,52.65
2025-08-18,86,50.875
2025-08-19,1,61.875
2025-08-19,2,66.575
2025-08-19,3,59.325
2025-08-19,4,60.425
2025-08-19,5,58.1
2025-08-19,6,65.44999999999999
2025-08-19,8,63.075
2025-08-19,10,59.125
2025-08-19,11,64.9
2025-08-19,12,59.8
2025-08-19,13,57.25
2025-08-19,14,61.275
2025-08-19,16,56.85
2025-08-19,17,54.45
2025-08-19,18,55.6
2025-08-19,19,59.125
2025-08-19,20,56.15
2025-08-19,24,45.525
2025-08-19,25,66.9
2025-08-19,26,59.85
2025-08-19,27,56.25
2025-08-19,28,62.225
2025-08-19,29,53.425
2025-08-19,30,55.35
2025-08-19,31,58.175
2025-08-19,47,52.825
2025-08-19,48,55.8
2025-08-19,50,63.975
2025-08-19,54,56.225
2025-08-19,55,53.275
2025-08-19,86,51.65
2025-08-20,1,61.575
2025-08-20,2,66.0
2025-08-20,3,59.625
2025-08-20,4,60.325
2025-08-20,5,58.325
2025-08-20,6,66.2
2025-08-20,8,63.550000000000004
2025-08-20,10,59.675
2025-08-20,11,65.75
2025-08-20,12,59.7
2025-08-20,13,53.875
2025-08-20,14,62.275
2025-08-20,16,56.65
2025-08-20,17,56.475
2025-08-20,18,55.675
2025-08-20,19,59.9
2025-08-20,20,57.6
2025-08-20,24,45.125
2025-08-20,25,67.225
2025-08-20,26,60.225
2025-08-20,27,59.325
2025-08-20,28,60.6
2025-08-20,29,53.525
2025-08-20,30,55.3
2025-08-20,31,58.375
2025-08-20,47,53.45
2025-08-20,48,55.45
2025-08-20,50,62.375
2025-08-20,54,56.675
2025-08-20,55,54.3
2025-08-20,86,50.575
2025-08-21,1,62.325
2025-08-21,2,65.725
2025-08-21,3,59.575
2025-08-21,4,61.9
2025-08-21,5,57.725
2025-08-21,6,65.9
2025-08-21,8,63.599999999999994
2025-08-21,10,58.650000000000006
2025-08-21,11,64.775
2025-08-21,12,61.225
2025-08-21,13,53.8
2025-08-21,14,62.5
2025-08-21,16,57.775
2025-08-21,17,55.85
2025-08-21,18,53.725
2025-08-21,19,58.9
2025-08-21,20,58.5
2025-08-21,24,45.975
2025-08-21,25,67.275
2025-08-21,26,60.275
2025-08-21,27,60.474999999999994
2025-08-21,28,61.6
2025-08-21,29,54.125
2025-08-21,30,55.85
2025-08-21,31,57.925
2025-08-21,47,52.95
2025-08-21,48,55.525
2025-08-21,50,62.775
2025-08-21,54,56.225
2025-08-21,55,55.0
2025-08-21,86,50.575
2025-08-22,1,61.7
2025-08-22,2,66.55
2025-08-22,3,58.9
2025-08-22,4,62.775
2025-08-22,5,60.22500000000001
2025-08-22,6,65.65
2025-08-22,8,64.1
2025-08-22,10,58.5
2025-08-22,11,65.30000000000001
2025-08-22,12,60.6
2025-08-22,13,54.25
2025-08-22,14,61.0
2025-08-22,16,56.175
2025-08-22,17,55.9
2025-08-22,18,54.35
2025-08-22,19,59.975
2025-08-22,20,56.7
2025-08-22,24,46.1
2025-08-22,25,67.45
2025-08-22,26,60.4
2025-08-22,27,62.425
2025-08-22,28,60.400000000000006
2025-08-22,29,54.375
2025-08-22,30,55.35
2025-08-22,31,58.375
2025-08-22,47,53.475
2025-08-22,48,56.4
2025-08-22,50,62.875
2025-08-22,54,56.625
2025-08-22,55,55.125
2025-08-22,86,50.775
2025-08-23,1,61.875
2025-08-23,2,66.55
2025-08-23,3,59.875
2025-08-23,4,60.825
2025-08-23,5,57.7
2025-08-23,6,65.32499999999999
2025-08-23,8,62.725
2025-08-23,10,57.1
2025-08-23,11,63.275
2025-08-23,12,59.575
2025-08-23,13,57.875
2025-08-23,14,61.075
2025-08-23,16,55.125
2025-08-23,17,54.55
2025-08-23,18,55.05
2025-08-23,19,58.6
2025-08-23,20,57.325
2025-08-23,24,45.65
2025-08-23,25,66.65
2025-08-23,26,59.625
2025-08-23,27,54.45
2025-08-23,28,59.7
2025-08-23,29,52.825
2025-08-23,30,54.575
2025-08-23,31,57.575
2025-08-23,47,53.65
2025-08-23,48,55.175000000000004
2025-08-23,50,62.05
2025-08-23,54,55.575
2025-08-23,55,51.325
2025-08-23,86,48.9
2025-08-24,1,61.575
2025-08-24,2,64.975
2025-08-24,3,59.125
2025-08-24,4,60.25
2025-08-24,5,58.2
2025-08-24,6,64.65
2025-08-24,8,62.900000000000006
2025-08-24,10,57.25
2025-08-24,11,64.1
2025-08-24,12,60.425
2025-08-24,13,52.650000000000006
2025-08-24,14,61.325
2025-08-24,16,55.224999999999994
2025-08-24,17,56.45
2025-08-24,18,52.8
2025-08-24,19,58.15
2025-08-24,20,57.65
2025-08-24,24,45.625
2025-08-24,25,66.35
2025-08-24,26,59.7
2025-08-24,27,53.475
2025-08-24,28,60.525
2025-08-24,29,53.775
2025-08-24,30,54.35
2025-08-24,31,57.425
2025-08-24,47,49.925
2025-08-24,48,54.95
2025-08-24,50,61.875
2025-08-24,54,55.325
2025-08-24,55,51.05
2025-08-24,86,49.025
2025-08-25,1,62.225
2025-08-25,2,65.8
2025-08-25,3,58.4
2025-08-25,4,61.4
2025-08-25,5,58.65
2025-08-25,6,65.475
2025-08-25,8,63.875
2025-08-25,10,60.3
2025-08-25,11,65.825
2025-08-25,12,61.75
2025-08-25,13,53.625
2025-08-25,14,61.95
2025-08-25,16,56.475
2025-08-25,17,55.85
2025-08-25,18,53.95
2025-08-25,19,60.25
2025-08-25,20,56.85
2025-08-25,24,46.2
2025-08-25,25,67.475
2025-08-25,26,60.3
2025-08-25,27,57.8
2025-08-25,28,61.0
2025-08-25,29,54.6
2025-08-25,30,56.7
2025-08-25,31,58.0
2025-08-25,47,54.025
2025-08-25,48,56.25
2025-08-25,50,63.325
2025-08-25,54,56.35
2025-08-25,55,54.85
2025-08-25,86,51.375
2025-08-26,1,61.75
2025-08-26,2,65.9
2025-08-26,3,60.175
2025-08-26,4,62.075
2025-08-26,5,58.25
2025-08-26,6,66.7
2025-08-26,8,64.25
2025-08-26,10,60.699999999999996
2025-08-26,11,65.3
2025-08-26,12,61.35
2025-08-26,13,56.6
2025-08-26,14,61.75
2025-08-26,16,55.85
2025-08-26,17,53.2
2025-08-26,18,54.05
2025-08-26,19,61.0
2025-08-26,20,58.224999999999994
2025-08-26,24,45.525
2025-08-26,25,67.175
2025-08-26,26,60.45
2025-08-26,27,56.225
2025-08-26,28,61.075
2025-08-26,29,55.2
2025-08-26,30,56.5
2025-08-26,31,59.099999999999994
2025-08-26,47,53.85
2025-08-26,48,56.525
2025-08-26,50,63.550000000000004
2025-08-26,54,56.325
2025-08-26,55,54.075
2025-08-26,86,52.2
2025-08-27,1,62.625
2025-08-27,2,66.525
2025-08-27,3,59.6
2025-08-27,4,62.175
2025-08-27,5,58.475
2025-08-27,6,66.0
2025-08-27,8,63.5
2025-08-27,10,59.575
2025-08-27,11,65.625
2025-08-27,12,60.974999999999994
2025-08-27,13,54.275
2025-08-27,14,69.1
2025-08-27,16,57.0
2025-08-27,17,55.075
2025-08-27,18,54.35
2025-08-27,19,59.8
2025-08-27,20,58.175
2025-08-27,24,46.25
2025-08-27,25,67.0
2025-08-27,26,60.175
2025-08-27,27,55.15
2025-08-27,28,61.5
2025-08-27,29,57.525
2025-08-27,30,56.95
2025-08-27,31,58.474999999999994
2025-08-27,47,53.925
2025-08-27,48,56.625
2025-08-27,50,63.65
2025-08-27,54,58.3
2025-08-27,55,53.175
2025-08-27,86,51.8
2025-08-28,1,63.275
2025-08-28,2,66.425
2025-08-28,3,60.775
2025-08-28,4,61.575
2025-08-28,5,58.725
2025-08-28,6,66.325
2025-08-28,8,64.30000000000001
2025-08-28,10,59.25
2025-08-28,11,65.725
2025-08-28,12,61.175
2025-08-28,13,54.65
2025-08-28,14,62.075
2025-08-28,16,57.775
2025-08-28,17,55.75
2025-08-28,18,56.5
2025-08-28,19,59.475
2025-08-28,20,57.525
2025-08-28,24,45.175
2025-08-28,25,67.075
2025-08-28,26,60.349999999999994
2025-08-28,27,55.15
2025-08-28,28,60.85
2025-08-28,29,55.75
2025-08-28,30,56.325
2025-08-28,31,58.85
2025-08-28,47,53.725
2025-08-28,48,56.775
2025-08-28,50,64.05000000000001
2025-08-28,54,56.55
2025-08-28,55,56.3
2025-08-28,86,52.2
2025-08-29,1,62.65
2025-08-29,2,66.825
2025-08-29,3,60.325
2025-08-29,4,61.75
2025-08-29,5,59.25
2025-08-29,6,66.825
2025-08-29,8,63.925
2025-08-29,10,61.125
2025-08-29,11,65.35
2025-08-29,12,60.825
2025-08-29,13,54.45
2025-08-29,14,67.775
2025-08-29,16,56.925
2025-08-29,17,56.3
2025-08-29,18,53.975
2025-08-29,19,59.65
2025-08-29,20,59.025
2025-08-29,24,46.025
2025-08-29,25,67.225
2025-08-29,26,60.425
2025-08-29,27,57.7
2025-08-29,28,61.75
2025-08-29,29,53.974999999999994
2025-08-29,30,57.1
2025-08-29,31,59.699999999999996
2025-08-29,47,55.075
2025-08-29,48,57.25
2025-08-29,50,64.1
2025-08-29,54,57.525
2025-08-29,55,55.325
2025-08-29,86,52.375
2025-08-30,1,62.15
2025-08-30,2,66.275
2025-08-30,3,60.9
2025-08-30,4,60.45
2025-08-30,5,58.75
2025-08-30,6,65.825
2025-08-30,8,63.525000000000006
2025-08-30,10,60.2
2025-08-30,11,65.25
2025-08-30,12,61.15
2025-08-30,13,53.474999999999994
2025-08-30,14,62.8
2025-08-30,16,56.225
2025-08-30,17,57.550000000000004
2025-08-30,18,53.4
2025-08-30,19,58.55
2025-08-30,20,56.575
2025-08-30,24,46.0
2025-08-30,25,66.75
2025-08-30,26,60.05
2025-08-30,27,54.05
2025-08-30,28,60.75
2025-08-30,29,53.075
2025-08-30,30,55.8
2025-08-30,31,58.925
2025-08-30,47,50.9
2025-08-30,48,55.975
2025-08-30,50,63.3
2025-08-30,54,56.5
2025-08-30,55,54.075
2025-08-30,86,50.675
2025-08-31,1,61.75
2025-08-31,2,65.9
2025-08-31,3,60.525000000000006
2025-08-31,4,61.1
2025-08-31,5,58.675
2025-08-31,6,66.175
2025-08-31,8,63.85
2025-08-31,10,61.2
2025-08-31,11,65.8
2025-08-31,12,60.65
2025-08-31,13,55.1
2025-08-31,14,61.825
2025-08-31,16,55.8
2025-08-31,17,55.6
2025-08-31,18,54.25
2025-08-31,19,60.150000000000006
2025-08-31,20,57.55
2025-08-31,24,46.975
2025-08-31,25,66.55
2025-08-31,26,60.55
2025-08-31,27,54.225
2025-08-31,28,60.675
2025-08-31,29,54.425
2025-08-31,30,55.575
2025-08-31,31,59.15
2025-08-31,47,50.975
2025-08-31,48,56.55
2025-08-31,50,62.75
2025-08-31,54,57.025
2025-08-31,55,52.65
2025-08-31,86,50.825
2025-09-01,1,62.325
2025-09-01,2,67.075
2025-09-01,3,59.475
2025-09-01,4,61.375
2025-09-01,5,59.075
2025-09-01,6,67.6
2025-09-01,8,64.325
2025-09-01,10,61.775
2025-09-01,11,66.55000000000001
2025-09-01,12,62.325
2025-09-01,13,55.225
2025-09-01,14,62.275
2025-09-01,16,57.75
2025-09-01,17,56.15
2025-09-01,18,55.1
2025-09-01,19,59.175
2025-09-01,20,57.925
2025-09-01,24,45.125
2025-09-01,25,67.175
2025-09-01,26,60.825
2025-09-01,27,57.65
2025-09-01,28,61.325
2025-09-01,29,54.4
2025-09-01,30,56.4
2025-09-01,31,59.6
2025-09-01,47,52.55
2025-09-01,48,57.125
2025-09-01,50,64.025
2025-09-01,54,58.5
2025-09-01,55,55.175
2025-09-01,86,52.5
2025-09-02,1,63.2
2025-09-02,2,67.3
2025-09-02,3,60.55
2025-09-02,4,63.5
2025-09-02,5,58.35
2025-09-02,6,67.375
2025-09-02,8,64.35
2025-09-02,10,60.725
2025-09-02,11,66.675
2025-09-02,12,61.9
2025-09-02,13,56.725
2025-09-02,14,61.325
2025-09-02,16,57.675
2025-09-02,17,55.8
2025-09-02,18,54.3
2025-09-02,19,60.55
2025-09-02,20,58.0
2025-09-02,24,46.025
2025-09-02,25,67.55
2025-09-02,26,61.075
2025-09-02,27,62.125
2025-09-02,28,61.575
2025-09-02,29,53.825
2025-09-02,30,56.475
2025-09-02,31,59.975
2025-09-02,47,58.975
2025-09-02,48,57.55
2025-09-02,50,63.5
2025-09-02,54,57.7
2025-09-02,55,56.9
2025-09-02,86,53.65
2025-09-03,1,62.85
2025-09-03,2,66.94999999999999
2025-09-03,3,62.2
2025-09-03,4,60.975
2025-09-03,5,58.6
2025-09-03,6,67.2
2025-09-03,8,64.5
2025-09-03,10,60.15
2025-09-03,11,67.25
2025-09-03,12,61.675
2025-09-03,13,54.175
2025-09-03,14,62.125
2025-09-03,16,59.425
2025-09-03,17,57.55
2025-09-03,18,55.325
2025-09-03,19,59.474999999999994
2025-09-03,20,57.925
2025-09-03,24,46.225
2025-09-03,25,67.425
2025-09-03,26,61.125
2025-09-03,27,58.725
2025-09-03,28,61.275
2025-09-03,29,54.225
2025-09-03,30,56.925
2025-09-03,31,59.75
2025-09-03,47,56.775
2025-09-03,48,57.2
2025-09-03,50,64.2
2025-09-03,54,58.175
2025-09-03,55,56.025
2025-09-03,86,52.5
2025-09-04,1,63.2
2025-09-04,2,68.5
2025-09-04,3,61.85
2025-09-04,4,60.85
2025-09-04,5,58.875
2025-09-04,6,67.14999999999999
2025-09-04,8,64.475
2025-09-04,10,60.55
2025-09-04,11,67.025
2025-09-04,12,63.3
2025-09-04,13,56.375
2025-09-04,14,62.25
2025-09-04,16,57.825
2025-09-04,17,63.725
2025-09-04,18,54.775
2025-09-04,19,59.55
2025-09-04,20,58.725
2025-09-04,24,45.85
2025-09-04,25,67.225
2025-09-04,26,60.6
2025-09-04,27,56.25
2025-09-04,28,61.775
2025-09-04,29,54.475
2025-09-04,30,56.875
2025-09-04,31,59.875
2025-09-04,47,54.375
2025-09-04,48,57.775
2025-09-04,50,64.4
2025-09-04,54,57.525
2025-09-04,55,55.3
2025-09-04,86,52.925
2025-09-05,1,63.724999999999994
2025-09-05,2,67.075
2025-09-05,3,62.1
2025-09-05,4,63.675
2025-09-05,5,59.475
2025-09-05,6,67.95
2025-09-05,8,64.8
2025-09-05,10,60.4
2025-09-05,11,68.075
2025-09-05,12,62.1
2025-09-05,13,56.05
2025-09-05,14,61.875
2025-09-05,16,57.575
2025-09-05,17,61.525000000000006
2025-09-05,18,55.4
2025-09-05,19,59.95
2025-09-05,20,57.65
2025-09-05,24,45.7
2025-09-05,25,67.925
2025-09-05,26,61.05
2025-09-05,27,58.075
2025-09-05,28,61.425
2025-09-05,29,55.3
2025-09-05,30,56.6
2025-09-05,31,59.7
2025-09-05,47,55.974999999999994
2025-09-05,48,57.55
2025-09-05,50,63.875
2025-09-05,54,58.2
2025-09-05,55,56.325
2025-09-05,86,53.075
2025-09-06,1,63.525
2025-09-06,2,67.19999999999999
2025-09-06,3,62.02499999999999
2025-09-06,4,62.15
2025-09-06,5,59.2
2025-09-06,6,67.175
2025-09-06,8,64.55
2025-09-06,10,60.7
2025-09-06,11,66.225
2025-09-06,12,63.099999999999994
2025-09-06,13,56.900000000000006
2025-09-06,14,61.5
2025-09-06,16,57.85
2025-09-06,17,54.625
2025-09-06,18,55.225
2025-09-06,19,57.375
2025-09-06,20,57.35
2025-09-06,24,45.875
2025-09-06,25,67.675
2025-09-06,26,60.925
2025-09-06,27,54.725
2025-09-06,28,60.475
2025-09-06,29,62.975
2025-09-06,30,55.975
2025-09-06,31,59.0
2025-09-06,47,51.075
2025-09-06,48,57.2
2025-09-06,50,64.075
2025-09-06,54,56.875
2025-09-06,55,54.275
2025-09-06,86,51.275
2025-09-07,1,62.8
2025-09-07,2,66.85
2025-09-07,3,61.275
2025-09-07,4,62.025
2025-09-07,5,57.75
2025-09-07,6,66.55
2025-09-07,8,63.925
2025-09-07,10,59.85
2025-09-07,11,65.45
2025-09-07,12,61.224999999999994
2025-09-07,13,57.75
2025-09-07,14,61.225
2025-09-07,16,55.725
2025-09-07,17,55.85
2025-09-07,18,55.25
2025-09-07,19,57.6
2025-09-07,20,56.725
2025-09-07,24,46.075
2025-09-07,25,66.75
2025-09-07,26,60.4
2025-09-07,27,53.375
2025-09-07,28,60.475
2025-09-07,29,59.35
2025-09-07,30,55.375
2025-09-07,31,59.625
2025-09-07,47,51.775
2025-09-07,48,56.8
2025-09-07,50,63.349999999999994
2025-09-07,54,56.65
2025-09-07,55,54.075
2025-09-07,86,50.975
2025-09-08,1,62.65
2025-09-08,2,66.2
2025-09-08,3,60.050000000000004
2025-09-08,4,61.625
2025-09-08,5,58.975
2025-09-08,6,67.0
2025-09-08,8,64.175
2025-09-08,10,59.75
2025-09-08,11,66.6
2025-09-08,12,61.425
2025-09-08,13,54.775000000000006
2025-09-08,14,61.25
2025-09-08,16,58.15
2025-09-08,17,64.2
2025-09-08,18,55.125
2025-09-08,19,57.9
2025-09-08,20,58.4
2025-09-08,24,44.5
2025-09-08,25,67.35
2025-09-08,26,60.975
2025-09-08,27,55.5
2025-09-08,28,61.55
2025-09-08,29,63.1
2025-09-08,30,56.85
2025-09-08,31,59.9
2025-09-08,47,54.575
2025-09-08,48,57.5
2025-09-08,50,63.5
2025-09-08,54,57.4
2025-09-08,55,55.95
2025-09-08,86,52.4
2025-09-09,1,63.5
2025-09-09,2,66.625
2025-09-09,3,60.95
2025-09-09,4,63.375
2025-09-09,5,58.525000000000006
2025-09-09,6,67.425
2025-09-09,8,64.325
2025-09-09,10,61.35
2025-09-09,11,67.575
2025-09-09,12,61.925
2025-09-09,13,57.4
2025-09-09,14,60.85
2025-09-09,16,57.25
2025-09-09,17,64.4
2025-09-09,18,54.925
2025-09-09,19,58.075
2025-09-09,20,57.775000000000006
2025-09-09,24,43.725
2025-09-09,25,67.175
2025-09-09,26,60.9
2025-09-09,27,56.6
2025-09-09,28,61.925
2025-09-09,29,54.125
2025-09-09,30,56.65
2025-09-09,31,60.825
2025-09-09,47,53.95
2025-09-09,48,59.05
2025-09-09,50,64.875
2025-09-09,54,57.975
2025-09-09,55,59.2
2025-09-09,86,52.625
2025-09-10,1,63.525
2025-09-10,2,67.4
2025-09-10,3,61.0
2025-09-10,4,63.0
2025-09-10,5,59.075
2025-09-10,6,68.525
2025-09-10,8,64.725
2025-09-10,10,61.2
2025-09-10,11,67.35
2025-09-10,12,61.575
2025-09-10,13,54.35
2025-09-10,14,61.45
2025-09-10,16,57.8
2025-09-10,17,60.725
2025-09-10,18,55.225
2025-09-10,19,58.425
2025-09-10,20,58.1
2025-09-10,24,43.85
2025-09-10,25,67.3
2025-09-10,26,61.175
2025-09-10,27,58.775
2025-09-10,28,62.225
2025-09-10,29,54.375
2025-09-10,30,57.525
2025-09-10,31,59.55
2025-09-10,47,54.1
2025-09-10,48,58.775
2025-09-10,50,64.05
2025-09-10,54,58.05
2025-09-10,55,59.975
2025-09-10,86,52.325
2025-09-11,1,63.75
2025-09-11,2,67.025
2025-09-11,3,62.325
2025-09-11,4,62.8
2025-09-11,5,58.65
2025-09-11,6,68.05
2025-09-11,8,65.1
2025-09-11,10,60.875
2025-09-11,11,67.95
2025-09-11,12,62.525
2025-09-11,13,57.325
2025-09-11,14,62.1
2025-09-11,16,57.45
2025-09-11,17,63.55
2025-09-11,18,56.325
2025-09-11,19,58.225
2025-09-11,20,58.075
2025-09-11,24,45.25
2025-09-11,25,67.1
2025-09-11,26,61.025
2025-09-11,27,57.6
2025-09-11,28,61.625
2025-09-11,29,54.375
2025-09-11,30,58.05
2025-09-11,31,59.85
2025-09-11,47,54.275
2025-09-11,48,57.95
2025-09-11,50,64.35
2025-09-11,54,57.974999999999994
2025-09-11,55,57.3
2025-09-11,86,52.975
2025-09-12,1,63.925
2025-09-12,2,67.0
2025-09-12,3,62.175
2025-09-12,4,61.85
2025-09-12,5,59.8
2025-09-12,6,68.55
2025-09-12,8,65.475
2025-09-12,10,60.525
2025-09-12,11,67.775
2025-09-12,12,62.525
2025-09-12,13,56.825
2025-09-12,14,62.4
2025-09-12,16,58.575
2025-09-12,17,60.925
2025-09-12,18,54.65
2025-09-12,19,57.775
2025-09-12,20,57.925
2025-09-12,24,45.825
2025-09-12,25,67.675
2025-09-12,26,61.225
2025-09-12,27,58.725
2025-09-12,28,61.725
2025-09-12,29,55.225
2025-09-12,30,57.475
2025-09-12,31,59.725
2025-09-12,47,54.875
2025-09-12,48,58.975
2025-09-12,50,64.475
2025-09-12,54,58.925
2025-09-12,55,58.1
2025-09-12,86,53.8
2025-09-13,1,63.800000000000004
2025-09-13,2,66.15
2025-09-13,3,65.15
2025-09-13,4,63.125
2025-09-13,5,58.9
2025-09-13,6,66.9
2025-09-13,8,65.025
2025-09-13,10,58.975
2025-09-13,11,66.375
2025-09-13,12,61.75
2025-09-13,13,56.45
2025-09-13,14,61.325
2025-09-13,16,56.975
2025-09-13,17,54.45
2025-09-13,18,55.1
2025-09-13,19,58.05
2025-09-13,20,57.725
2025-09-13,24,46.1
2025-09-13,25,67.05
2025-09-13,26,60.425
2025-09-13,27,55.55
2025-09-13,28,60.6
2025-09-13,29,54.35
2025-09-13,30,56.55
2025-09-13,31,59.45
2025-09-13,47,51.3
2025-09-13,48,57.35
2025-09-13,50,64.575
2025-09-13,54,59.199999999999996
2025-09-13,55,55.349999999999994
2025-09-13,86,51.0
2025-09-14,1,63.225
2025-09-14,2,67.2
2025-09-14,3,61.175
2025-09-14,4,61.2
2025-09-14,5,58.875
2025-09-14,6,65.85
2025-09-14,8,63.949999999999996
2025-09-14,10,62.7
2025-09-14,11,65.64999999999999
2025-09-14,12,60.7
2025-09-14,13,55.4
2025-09-14,14,63.025
2025-09-14,16,56.175
2025-09-14,17,53.6
2025-09-14,18,54.85
2025-09-14,19,58.325
2025-09-14,20,57.125
2025-09-14,24,46.7
2025-09-14,25,67.07499999999999
2025-09-14,26,60.85
2025-09-14,27,55.15
2025-09-14,28,60.325
2025-09-14,29,55.0
2025-09-14,30,57.0
2025-09-14,31,58.8
2025-09-14,47,51.150000000000006
2025-09-14,48,56.625
2025-09-14,50,63.875
2025-09-14,54,58.875
2025-09-14,55,57.025
2025-09-14,86,51.375
2025-09-15,1,63.075
2025-09-15,2,67.475
2025-09-15,3,60.800000000000004
2025-09-15,4,61.775
2025-09-15,5,59.35
2025-09-15,6,67.4
2025-09-15,8,64.725
2025-09-15,10,60.3
2025-09-15,11,66.675
2025-09-15,12,61.75
2025-09-15,13,56.325
2025-09-15,14,62.05
2025-09-15,16,58.075
2025-09-15,17,59.074999999999996
2025-09-15,18,55.15
2025-09-15,19,58.325
2025-09-15,20,57.625
2025-09-15,24,45.325
2025-09-15,25,67.525
2025-09-15,26,61.55
2025-09-15,27,56.325
2025-09-15,28,62.5
2025-09-15,29,54.35
2025-09-15,30,57.2
2025-09-15,31,59.35
2025-09-15,47,53.1
2025-09-15,48,57.65
2025-09-15,50,64.975
2025-09-15,54,63.825
2025-09-15,55,59.225
2025-09-15,86,51.325
2025-09-16,1,63.45
2025-09-16,2,67.65
2025-09-16,3,61.0
2025-09-16,4,61.625
2025-09-16,5,58.9
2025-09-16,6,68.15
2025-09-16,8,64.825
2025-09-16,10,61.575
2025-09-16,11,67.55
2025-09-16,12,62.0
2025-09-16,13,58.1
2025-09-16,14,62.525000000000006
2025-09-16,16,58.85
2025-09-16,17,58.975
2025-09-16,18,55.5
2025-09-16,19,59.1
2025-09-16,20,58.7
2025-09-16,24,45.325
2025-09-16,25,67.425
2025-09-16,26,61.475
2025-09-16,27,56.2
2025-09-16,28,61.875
2025-09-16,29,54.125
2025-09-16,30,57.349999999999994
2025-09-16,31,59.45
2025-09-16,47,54.975
2025-09-16,48,58.15
2025-09-16,50,64.2
2025-09-16,54,58.025
2025-09-16,55,55.975
2025-09-16,86,52.5
2025-09-17,1,63.375
2025-09-17,2,66.65
2025-09-17,3,60.125
2025-09-17,4,60.9
2025-09-17,5,59.15
2025-09-17,6,68.675
2025-09-17,8,64.69999999999999
2025-09-17,10,61.525
2025-09-17,11,68.725
2025-09-17,12,62.875
2025-09-17,13,54.9
2025-09-17,14,61.725
2025-09-17,16,58.35
2025-09-17,17,57.475
2025-09-17,18,56.1
2025-09-17,19,57.65
2025-09-17,20,57.95
2025-09-17,24,45.05
2025-09-17,25,67.875
2025-09-17,26,61.525
2025-09-17,27,56.625
2025-09-17,28,62.025
2025-09-17,29,55.975
2025-09-17,30,57.550000000000004
2025-09-17,31,59.55
2025-09-17,47,53.55
2025-09-17,48,58.425
2025-09-17,50,64.95
2025-09-17,54,58.225
2025-09-17,55,57.125
2025-09-17,86,52.175
2025-09-18,1,63.85
2025-09-18,2,68.425
2025-09-18,3,60.5
2025-09-18,4,63.45
2025-09-18,5,59.425
2025-09-18,6,68.45
2025-09-18,8,65.0
2025-09-18,10,63.025
2025-09-18,11,67.825
2025-09-18,12,62.775
2025-09-18,13,56.2
2025-09-18,14,63.175
2025-09-18,16,57.875
2025-09-18,17,57.575
2025-09-18,18,56.0
2025-09-18,19,57.85
2025-09-18,20,59.0
2025-09-18,24,45.8
2025-09-18,25,67.625
2025-09-18,26,61.525
2025-09-18,27,60.0
2025-09-18,28,62.225
2025-09-18,29,54.475
2025-09-18,30,57.8
2025-09-18,31,59.6
2025-09-18,47,56.025
2025-09-18,48,58.075
2025-09-18,50,64.175
2025-09-18,54,58.15
2025-09-18,55,55.875
2025-09-18,86,51.95
2025-09-19,1,64.125
2025-09-19,2,67.94999999999999
2025-09-19,3,61.724999999999994
2025-09-19,4,63.025
2025-09-19,5,59.925
2025-09-19,6,68.1
2025-09-19,8,65.575
2025-09-19,10,62.575
2025-09-19,11,67.8
2025-09-19,12,62.625
2025-09-19,13,54.85
2025-09-19,14,63.525000000000006
2025-09-19,16,58.25
2025-09-19,17,58.625
2025-09-19,18,56.325
2025-09-19,19,59.349999999999994
2025-09-19,20,57.7
2025-09-19,24,46.75
2025-09-19,25,67.625
2025-09-19,26,61.425
2025-09-19,27,56.7
2025-09-19,28,62.35
2025-09-19,29,54.8
2025-09-19,30,57.625
2025-09-19,31,60.125
2025-09-19,47,54.55
2025-09-19,48,58.15
2025-09-19,50,63.8
2025-09-19,54,58.075
2025-09-19,55,66.15
2025-09-19,86,52.5
2025-09-20,1,63.975
2025-09-20,2,67.475
2025-09-20,3,62.7
2025-09-20,4,65.25
2025-09-20,5,59.4
2025-09-20,6,67.1
2025-09-20,8,65.475
2025-09-20,10,59.224999999999994
2025-09-20,11,68.2
2025-09-20,12,63.225
2025-09-20,13,53.25
2025-09-20,14,61.85
2025-09-20,16,57.349999999999994
2025-09-20,17,53.7
2025-09-20,18,54.575
2025-09-20,19,57.675
2025-09-20,20,57.3
2025-09-20,24,45.925
2025-09-20,25,67.17500000000001
2025-09-20,26,60.375
2025-09-20,27,54.5
2025-09-20,28,61.1
2025-09-20,29,53.925
2025-09-20,30,58.5
2025-09-20,31,59.6
