fecha,periodo,laeq
2020-04-27,D,59.156666666666666
2020-04-27,E,56.973333333333336
2020-04-27,N,50.50666666666667
2020-04-27,T,57.39666666666667
2020-04-28,D,58.99666666666667
2020-04-28,E,57.11666666666667
2020-04-28,N,51.25
2020-04-28,T,57.35333333333333
2020-04-29,D,59.440000000000005
2020-04-29,E,57.16
2020-04-29,N,51.21
2020-04-29,T,57.69666666666667
2020-04-30,D,59.53333333333333
2020-04-30,E,57.51
2020-04-30,N,51.62
2020-04-30,T,57.84666666666667
2020-05-01,D,55.736666666666665
2020-05-01,E,55.94666666666667
2020-05-01,N,50.36
2020-05-01,T,54.67666666666666
2020-05-02,D,56.77333333333333
2020-05-02,E,57.04
2020-05-02,N,49.78
2020-05-02,T,55.78333333333333
2020-05-03,D,55.63666666666666
2020-05-03,E,56.53666666666666
2020-05-03,N,50.513333333333335
2020-05-03,T,54.9
2020-05-04,D,59.516666666666666
2020-05-04,E,57.72
2020-05-04,N,51.733333333333334
2020-05-04,T,57.86
2020-05-05,D,59.44666666666667
2020-05-05,E,57.11333333333334
2020-05-05,N,51.776666666666664
2020-05-05,T,57.70333333333333
2020-05-06,D,60.14333333333333
2020-05-06,E,57.72
2020-05-06,N,51.93333333333333
2020-05-06,T,58.41
2020-05-07,D,60.32333333333334
2020-05-07,E,57.49333333333333
2020-05-07,N,52.8
2020-05-07,T,58.67666666666666
2020-05-08,D,59.46
2020-05-08,E,57.46333333333334
2020-05-08,N,52.21333333333334
2020-05-08,T,57.86333333333334
2020-05-09,D,57.11333333333334
2020-05-09,E,57.84
2020-05-09,N,51.57
2020-05-09,T,56.35333333333333
2020-05-10,D,55.54
2020-05-10,E,56.473333333333336
2020-05-10,N,51.416666666666664
2020-05-10,T,54.843333333333334
2020-05-11,D,59.919999999999995
2020-05-11,E,58.43666666666666
2020-05-11,N,51.96666666666667
2020-05-11,T,58.41
2020-05-12,D,60.61724137931035
2020-05-12,E,59.73793103448276
2020-05-12,N,52.08275862068966
2020-05-12,T,59.08275862068966
2020-05-13,D,60.0103448275862
2020-05-13,E,58.1551724137931
2020-05-13,N,53.37241379310345
2020-05-13,T,58.43103448275862
2020-05-14,D,61.53793103448275
2020-05-14,E,58.310344827586206
2020-05-14,N,52.95517241379311
2020-05-14,T,59.58275862068966
2020-05-15,D,59.33103448275862
2020-05-15,E,57.89655172413793
2020-05-15,N,51.0551724137931
2020-05-15,T,57.77241379310345
2020-05-16,D,57.689655172413794
2020-05-16,E,57.789655172413795
2020-05-16,N,51.724137931034484
2020-05-16,T,56.62758620689655
2020-05-17,D,55.91034482758621
2020-05-17,E,56.86551724137931
2020-05-17,N,51.06206896551724
2020-05-17,T,55.224137931034484
2020-05-18,D,60.40344827586207
2020-05-18,E,58.55172413793103
2020-05-18,N,52.300000000000004
2020-05-18,T,58.88965517241379
2020-05-19,D,60.22
2020-05-19,E,58.690000000000005
2020-05-19,N,52.08275862068966
2020-05-19,T,58.730000000000004
2020-05-20,D,59.93
2020-05-20,E,59.013333333333335
2020-05-20,N,52.39333333333333
