"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Spain","ESP","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","12.1290308630656","8.62583479744733","8.57815766750146","7.45663878140636","8.668423584678","7.71216900798619","8.08626452627236","9.27946577674774","7.99650443774515","8.24222369386472","8.686045255974","8.53628522887406","6.76535542365371","5.82386102095865","6.4025629580352","6.57887835105718","6.29937805054407","6.06074490509247","4.82562473365894","3.93359758401467","3.70229942774989","3.98932854057137","4.60355499013752","4.77413592264918","4.85851732537166","4.5523809777774","4.159241156177","3.7729098720948","3.19459094261091","2.67421928083921","2.4883093159768","2.33191370227589","2.69711814551146","2.97321392265612","2.55778908636045","2.4721221737701","2.28351609181215","1.9803132120022","1.96103313375879","1.82184388549551","1.7239204021164","1.62306420227763","1.45420980079653","1.36467701809347","1.34543527926726","1.34549354379853","1.20928750662347","1.15972902433269","1.34516100888655","1.45157332781412","1.30179801609309","1.31924199705361","1.18224273650465","1.2190052496318","1.22789681768171","1.16042945279398","1.09017566747626","1.05783022991368","1.06546156985232","1.13460833150103","1.07917144433568","0.963815719337849","1.01296623196903","",
"Spain","ESP","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","13.08","10.97","11.18","11.34","11.98","11.87","10.85","10.4","10.3","10.37","10.39","10.42","10.24","10.26","10.28","10.31","10.03","9.99","12.26","5.58","10.21","8.99","","","",
"Spain","ESP","Tariff rate, most favored nation, weighted mean, all products (%)","TM.TAX.MRCH.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.75","4.07","3.91","4.01","3.64","3.54","3.33","3.23","2.99","3.23","3.08","3","2.84","2.95","3.07","3.09","3.29","3.27","3.11","3.08","2.8","2.85","2.68","","","",
"Spain","ESP","Bound rate, simple mean, all products (%)","TM.TAX.MRCH.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","6.32","6.24","6.24","6.09","6.27","6.23","6.16","5.93","5.9","5.88","5.83","6.02","5.92","5.9","4.39","4.39","4.39","4.39","4.39","4.39","4.39","","","","",
"Spain","ESP","Tariff rate, most favored nation, simple mean, manufactured products (%)","TM.TAX.MANF.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.54","4.6","4.77","4.53","4.26","4.26","4.25","4.03","4.03","4.02","4.22","4.21","4.2","4.19","4.18","4.19","4.13","4.14","4.12","4.1","3.96","4.1","4.03","","","",
"Spain","ESP","Import volume index (2015 = 100)","TM.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.2316388875","85.7833916976","87.3065246378","91.7901571617","99.7981159081","106.2","113.3","118.6","111.8","90.1","96.7","96.3","88.9","88.5","94.4","100","102","106.2","106.3","105.1","91.3","98.2","103.6","96","","",
"Spain","ESP","International tourism, expenditures for travel items (current US$)","ST.INT.TVLX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4539000000","5057000000","4681000000","5288000000","5908000000","5969000000","6584000000","7372000000","9172000000","12295000000","15169000000","16830000000","19866000000","20543000000","17146000000","16926000000","17387000000","15395000000","16433000000","17976000000","17429000000","18803000000","22346000000","26329000000","27858000000","8742000000","","","","","",
"Spain","ESP","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4383030718553","20.1948803506064","18.9898784296805","19.771944873185","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Unmet need for contraception (% of married women ages 15-49)","SP.UWT.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Rural population (% of total population)","SP.RUR.TOTL.ZS","43.5455614011838","42.859760988029","42.0420269636192","41.0740661784115","40.0090836500745","38.8874877727606","37.7496869406217","36.6360895478101","35.5871039884777","34.6431386567768","33.8446019468595","33.2023432116658","32.6087201535876","32.0265467014291","31.4612855588768","30.9134825380883","30.3836834512213","29.8724341104333","29.3802803278819","28.9077679157249","28.4554426861197","28.023850451224","27.6135370231954","27.2250482141915","26.8589298363699","26.5157277018883","26.1959876229042","25.9002554115753","25.6290768800591","25.3829978405133","25.1625641050955","24.9692979755077","24.8008891320784","24.6556546453237","24.5276274690818","24.411702725364","24.3027755361819","24.195741023547","24.0854943094706","23.9669305159644","23.8349447650398","23.6843110489615","23.5065782750462","23.290664409141","23.0450372452867","22.7793198079706","22.5031351216798","22.2261062109013","21.9578561001223","21.7080078138299","21.4861843765112","21.304602043505","21.1544319698382","21.0141913097888","20.8803286166512","20.7545107256977","20.6384044722003","20.5336766914317","20.4419942186639","20.3650238891693","20.3044325382201","20.2153757016402","20.0451205432186","19.871508998144","19.684800178793","",
